,y,x,mass,size,ecc,signal,raw_mass,ep,orig_x,orig_y,Worm,Rep,RNAi,Genotype
639,275.7561069865035,1017.3033393483677,3673.9327985354134,5.669102918420209,0.10784440269037653,33.42144134827902,13391.0,0.004175806000145401,1103.0906756657619,875.132125302619,2,3,ELT-2_RNAi,JM149
647,279.1007525810445,1071.9533589903704,2722.2303033678877,5.574970585545987,0.0779250983011513,29.108997303339788,10839.0,0.005200353100993378,1155.1547524752475,892.0774257425743,2,3,ELT-2_RNAi,JM149
361,80.24548165059741,1060.111417736677,2974.6554677236427,5.863034080766496,0.1764419388779871,23.17173631239532,10328.0,0.004325435943280032,1344.211845598155,467.71491361678056,7,3,ELT-2_RNAi,JM149
412,123.0320990158259,1009.9602591349396,514.308985302495,5.825510437726069,0.09859132380728643,4.271884348095226,3176.0,0.015543270832551656,1366.6964510445507,529.6848728920212,7,3,ELT-2_RNAi,JM149
417,82.14514332482509,984.742714768721,734.1168526681222,6.980525597146252,0.05618471901741686,4.660237470649339,4538.0,0.010404573465540272,1319.5630400282137,538.9643801798625,7,3,ELT-2_RNAi,JM149
427,110.72467682197498,976.5393964364669,3109.0256481273655,5.456536010644319,0.07873907842966128,32.88056437624811,13625.0,0.0032456087949717157,1343.4515135112629,556.6681933630346,7,3,ELT-2_RNAi,JM149
456,114.43375793077189,943.8622775186507,3463.721500060121,5.871988433176632,0.06462792925462649,33.01001541709948,13888.0,0.00318223733319379,1335.466943229809,588.5711402623613,7,3,ELT-2_RNAi,JM149
466,79.56823722198601,920.9733573627534,966.4814709963322,7.503468257816658,0.06748671310041493,4.401335388946597,3108.0,0.015936228821573584,1294.7891776051433,597.7812751138495,7,3,ELT-2_RNAi,JM149
540,122.22128746870453,840.8298085028154,3116.145455374191,5.887265520940756,0.10203561597511282,25.63130608857136,11065.0,0.004026015111906001,1306.631937520771,687.7924975074776,7,3,ELT-2_RNAi,JM149
624,115.85337861732341,719.5592388473566,1566.4870453424346,6.705770505287295,0.04167814172830648,8.673219737041824,5119.0,0.009118584923486425,1258.1451119742171,799.1304024460788,7,3,ELT-2_RNAi,JM149
739,94.2465456994289,570.9880182366253,1572.312342180746,6.757916727681026,0.1306826133468943,9.061572859595936,5234.0,0.00890083144423369,1185.8140128437346,930.6920796970196,7,3,ELT-2_RNAi,JM149
818,96.11317861624048,458.571178730567,1436.7771024093613,7.240124802363399,0.03162314037315182,6.472552042568525,4948.0,0.009462818563514122,1148.1434363456167,1036.6258221461394,7,3,ELT-2_RNAi,JM149
849,84.14123729816038,403.3483340256822,2570.2504161039615,6.704989741520545,0.06776868985693404,16.569733228975426,8267.0,0.0054612563850750875,1117.5678670360112,1084.1444976076555,7,3,ELT-2_RNAi,JM149
888,104.86543458923802,360.0983603423987,2571.0271223490695,5.8637200933078315,0.09973690865471735,22.006676944732988,9277.0,0.0048386070461701345,1121.8107346055083,1131.9153114143296,7,3,ELT-2_RNAi,JM149
904,79.85046406426068,328.15467789930176,3327.2801030027763,6.026046126479045,0.09458896180226242,24.854599843463138,12432.0,0.0035679082176869937,1087.1830525619578,1153.0593705014978,7,3,ELT-2_RNAi,JM149
943,84.27459831289161,282.37228585092,780.5897763337641,7.59188053666012,0.0714780941803626,2.9773739395815215,2841.0,0.01769251655253822,1075.2728026533996,1197.4862354892205,7,3,ELT-2_RNAi,JM149
969,70.90348440011462,236.06177897851046,1231.0793984965335,6.383823865863471,0.18104602483562016,8.414317655339083,4227.0,0.011254158674094959,1046.5119873817034,1236.1678233438486,7,3,ELT-2_RNAi,JM149
989,89.79624386233331,215.79090509248783,875.7362913595215,7.09609888349757,0.15197695708061038,4.919139552352079,3194.0,0.015442475348512402,1057.0972653362896,1261.7763488543976,7,3,ELT-2_RNAi,JM149
281,100.80420922175072,425.8429998998691,1216.5936596592112,7.061095385698551,0.12729553810794178,6.119337948366536,3498.0,0.012508734818304034,466.07478409414443,351.72145772041375,10,3,ELT-2_RNAi,JM149
292,98.29385355747554,489.0940448806487,1669.078290218616,6.871337128587012,0.04088858245319865,9.352195732409236,5253.0,0.00795492059542761,527.7385168788046,366.024626452684,10,3,ELT-2_RNAi,JM149
306,91.14201478380353,593.2308558292489,2387.35001430896,6.792159692127264,0.02278055721900254,14.43240082161919,7828.0,0.00518523496859069,630.0601634666538,386.6620883106834,10,3,ELT-2_RNAi,JM149
347,134.23722992640637,737.1723765757961,551.433170592426,7.791138719472504,0.07243665416146614,2.078265718313163,1897.0,0.026180962365810707,757.4840871021776,466.2830820770519,10,3,ELT-2_RNAi,JM149
350,125.61342111658026,784.6246394895572,3125.1343443101327,6.49253630502541,0.08328358016023933,20.782657183131633,10658.0,0.0037502100946550294,805.5277644363986,470.51302323863007,10,3,ELT-2_RNAi,JM149
380,123.38397208681057,941.0781230381035,1842.844396110911,7.581092622640093,0.019648835869646015,6.927552394377211,6086.0,0.006782877046600011,957.0026314140719,509.73071862665245,10,3,ELT-2_RNAi,JM149
392,110.5469156762412,1059.9222731222399,3883.7013314944375,6.487324731231316,0.03865923902787664,29.442097676103145,14288.0,0.0027677114036685053,1075.011416000238,528.7740583286262,10,3,ELT-2_RNAi,JM149
401,143.12165214287387,1011.6100119046287,1223.4057528470155,7.896765731758323,0.07333393499006768,4.733827469491094,4670.0,0.009049301238857449,1019.8054926387316,547.4152510381276,10,3,ELT-2_RNAi,JM149
403,111.36280571385159,1155.519477635136,4190.822820978494,6.532883626449626,0.01712966349877445,26.67107671835226,14993.0,0.0026337048678888118,1166.9906328346694,554.8377276358927,10,3,ELT-2_RNAi,JM149
412,113.36742678982587,1204.9487679740096,514.9480613153727,7.297889614478429,0.12256338608225953,2.3091841314590704,2453.0,0.01897741511466573,1214.1307174887893,569.8405829596412,10,3,ELT-2_RNAi,JM149
417,111.08633124215247,1247.7600767747094,1667.3464021200218,7.058467626749053,0.04880028128240288,8.659440492971514,5539.0,0.007509411340903632,1256.0215359047158,578.9603905546708,10,3,ELT-2_RNAi,JM149
421,153.09835816919679,1126.9094104562914,875.0653266164147,7.930776506216501,0.027441464655614745,3.348316990615652,3075.0,0.014510884765889994,1128.3635044201083,587.5231560891938,10,3,ELT-2_RNAi,JM149
435,104.59207363635606,1344.448760837749,1571.3998014578974,5.9624837395052745,0.14341156009539932,12.123216690160119,6145.0,0.006712825094561903,1350.9862601028656,598.2626745040411,10,3,ELT-2_RNAi,JM149
437,146.44503033035193,1225.1142616806326,1033.9371948607986,7.754575746150897,0.09171843813820306,3.6946946103345124,3483.0,0.012570237931069716,1224.8324958123953,607.0729201563372,10,3,ELT-2_RNAi,JM149
454,133.04143585060058,1333.4793051873783,1554.0809204719544,6.595571254888093,0.16857350702627003,9.467654938982188,7018.0,0.0058229810364506624,1332.8849182763745,622.7991084695394,10,3,ELT-2_RNAi,JM149
468,159.6397630265593,1340.082377302423,1390.937061584371,6.504763245694909,0.08284044993620848,8.659440492971514,5451.0,0.007641083039930422,1332.2201377936415,650.1967294762181,10,3,ELT-2_RNAi,JM149
337,162.82531642878178,450.51314922526984,1044.2319802835857,6.971067095539388,0.23243455626808732,5.79138896914958,2984.0,0.017930683126286612,597.4897610921502,446.2869027303754,9,3,ELT-2_RNAi,JM149
342,141.98074483739282,478.22419695222965,512.9834152289031,7.494186486196001,0.0663500983183449,2.0047115662440853,1495.0,0.043114032816129785,632.0933564915327,448.52062527138514,9,3,ELT-2_RNAi,JM149
370,159.57392878961795,519.0487009511367,2691.6593962770585,6.5090584399164015,0.029862423776616152,16.92867544828339,8541.0,0.005638721532307292,651.6101456471367,488.461271102284,9,3,ELT-2_RNAi,JM149
380,145.52876191734822,567.7127478742921,677.3697636609182,7.807112331685306,0.05036914354401241,2.2274572958267616,2050.0,0.028299371304285777,697.68332785268,509.5021374547846,9,3,ELT-2_RNAi,JM149
428,179.4435952863814,628.8667165955103,7136.1049386401955,5.882642892883075,0.11949733483892667,56.80016104358242,26849.0,0.00173045223189997,721.9941629990324,575.0689515247994,9,3,ELT-2_RNAi,JM149
491,193.49798547789635,758.9201414778231,4076.2468513629738,5.79025467318389,0.11322741573000136,32.075385059905365,15330.0,0.0030686760322934906,811.52,670.4447540983607,9,3,ELT-2_RNAi,JM149
492,154.6161442432001,802.0056379139401,3422.2653893082365,5.743537169179496,0.04048149675966387,27.397724738669165,12766.0,0.0037067404990984445,869.5380109346524,669.0067039833377,9,3,ELT-2_RNAi,JM149
549,171.26107290446333,900.9964024080255,793.4202887734924,7.996507519525379,0.04185189816066318,2.89569448457479,2494.0,0.022197454890563562,933.807130825379,746.115103874228,9,3,ELT-2_RNAi,JM149
583,184.6397642391816,952.6402970180861,1671.7067005179845,6.646864884400189,0.04998107403648819,9.578066372055074,5836.0,0.008462688251791521,964.2784810126582,789.9052631578948,9,3,ELT-2_RNAi,JM149
595,151.34814835431698,1017.487194112542,4127.478369166989,6.659541074117865,0.090715097420977,25.393013172425082,15721.0,0.002990183391921614,1035.1670804101457,806.8834322719914,9,3,ELT-2_RNAi,JM149
688,182.20718350470037,1181.9903053366224,2249.5091230554463,5.8064211172383935,0.04391837145291147,20.93809858077156,8230.0,0.0058636866079800586,1139.8863253787504,937.4492524012278,9,3,ELT-2_RNAi,JM149
699,137.41805907206322,1252.9755964416845,991.2184966429089,7.458619928375159,0.08861338390330341,4.009423132488171,3082.0,0.017266878817556935,1222.9215730337078,949.701797752809,9,3,ELT-2_RNAi,JM149
726,180.92755826276806,1258.0967333497538,1730.2888273982282,6.384762370302572,0.020984977339980795,11.805523667881836,6148.0,0.00800053573682369,1198.4669155509785,986.0511071060762,9,3,ELT-2_RNAi,JM149
744,131.68628535471456,1350.8310206518659,1535.6090597429693,6.229230066683423,0.045918511604966426,9.578066372055074,5088.0,0.009823068900107697,1300.9045546852335,1009.0919640266899,9,3,ELT-2_RNAi,JM149
760,164.29142432677313,1350.2170088600853,812.5764215176026,7.005284659305055,0.010830983336083682,3.786677402905495,2979.0,0.017965921808558,1279.200932017544,1033.4317434210527,9,3,ELT-2_RNAi,JM149
84,755.5524935791996,298.5514241720161,2272.671610245708,5.761435081408864,0.18427506075765196,22.089228712423115,7822.0,0.011447210823570576,1167.2910734077927,292.0049450080996,4,3,ELT-2_RNAi,JM149
95,763.692906404545,327.85003944673366,811.6822725994774,6.430950614464517,0.11881391543389168,4.84412910360156,3734.0,0.025643194567516733,1160.1090952494628,321.5531153019814,4,3,ELT-2_RNAi,JM149
108,731.4604994711731,354.2558596099364,2775.298446035406,5.997439468534343,0.14075496880361898,22.864289368999366,9730.0,0.009096775411499076,1193.184318927599,346.8952733365915,4,3,ELT-2_RNAi,JM149
129,741.3383637343718,409.88032724316685,2189.158824499617,5.365916577688408,0.05411361296730151,23.251819697287488,8995.0,0.009878099092670537,1185.1231191361303,402.8119136130289,4,3,ELT-2_RNAi,JM149
146,709.1093149483204,451.9268153452367,4717.794216579631,5.931229287496058,0.13524561124390916,43.59716193241404,16902.0,0.005134170168463199,1218.7043288976508,443.7865533103335,4,3,ELT-2_RNAi,JM149
161,730.1297907981932,496.061594529057,1073.846539686394,6.889851008147514,0.19163387247436084,6.006720088465935,3954.0,0.02403887200660812,1199.1322627210393,488.582461205341,4,3,ELT-2_RNAi,JM149
173,698.15286864211,543.8243304043335,3647.4354498478306,5.764060581754866,0.1372874072347838,33.71513856106686,13424.0,0.006509192491178042,1232.6476306842328,535.2785274118147,4,3,ELT-2_RNAi,JM149
193,707.9879760696831,601.1566240039149,1198.0500099027379,7.508246584914504,0.0797077546833376,5.425424596033747,4112.0,0.02300520631499752,1224.6847808507198,592.9006954552806,4,3,ELT-2_RNAi,JM149
221,712.2684691559534,683.4447605752988,3693.7453240782615,6.410456429463935,0.14849354605188583,22.864289368999366,15383.0,0.005655988521292517,1223.086292818549,675.2845826994702,4,3,ELT-2_RNAi,JM149
237,700.8193736244193,726.4384374068511,3063.621010281771,6.540900447218738,0.002507432802966442,20.15157707098249,12673.0,0.006908720735769162,1235.9294162292076,717.8826133704383,4,3,ELT-2_RNAi,JM149
263,725.6537071505334,784.6360085691922,4071.9749244874715,5.554240148817834,0.10806599503266341,34.68396438178717,18560.0,0.00466445116280683,1213.0034737092553,776.8580537711159,4,3,ELT-2_RNAi,JM149
277,704.0674538798628,815.9976538469991,8449.905043158418,6.7779586340727755,0.18862539935722897,49.41011685673591,32315.0,0.0026517573179907967,1235.5995780687472,807.5001031897085,4,3,ELT-2_RNAi,JM149
301,726.2835345242945,867.4804830035883,4421.1397502750715,5.897069662128067,0.16955197332367272,33.13384306863467,21677.0,0.0039799182939768245,1215.0718324056625,859.6790989174738,4,3,ELT-2_RNAi,JM149
308,701.376157881163,881.1162803558383,2694.88590291562,5.613606923024069,0.07272157466926618,26.352062323592488,17279.0,0.005019240433179494,1240.4100517687662,872.4965487489214,4,3,ELT-2_RNAi,JM149
322,711.833587304913,906.4791414867911,3535.4391849725625,6.166263010746664,0.11843688186311381,24.80194101043999,21230.0,0.0040654793701438196,1230.7841170667543,898.1865066315905,4,3,ELT-2_RNAi,JM149
347,706.3835898569032,952.0153866688131,5124.11976578973,6.509013196238502,0.16069715945357121,38.171737336380296,26019.0,0.0033043970666080183,1237.7141236528644,943.5211193042163,4,3,ELT-2_RNAi,JM149
353,742.2926760976598,974.4545244954669,2223.261493388972,5.31064785613852,0.1508755938442124,23.833115189719678,11086.0,0.00793836832653782,1202.5548195921212,967.1177444657486,4,3,ELT-2_RNAi,JM149
599,135.54117749414922,1206.8861552114297,1705.6970099782916,7.278561221616864,0.05764696048013286,7.446832612871826,5797.0,0.007748894782178867,1286.2750179312065,682.5586428415505,6,1,L4440_RNAi,JM259
608,116.113147470282,1125.5325843912717,2144.0494925688395,7.233596829530254,0.0749264865498428,9.308540766089783,7161.0,0.006181558054870122,1205.8102361814033,705.3899970229235,6,1,L4440_RNAi,JM259
621,156.5435727123397,1172.6692962227444,1690.9629197371096,7.192427687699109,0.05841181137642882,8.351090858720548,6749.0,0.006583794738006277,1266.6967285309845,717.6098144070462,6,1,L4440_RNAi,JM259
630,97.86050037514497,1047.0292623959576,2415.9120746001818,7.739474748654402,0.015614894317200144,8.5638575048026,8248.0,0.005323468851458163,1128.406459851604,727.8529910389925,6,1,L4440_RNAi,JM259
640,147.52730886877043,1102.4702724249992,2586.391349773426,7.224428983402704,0.04237900974753277,10.957482273225686,8729.0,0.005015394784654201,1201.0530602171766,744.0693073379401,6,1,L4440_RNAi,JM259
656,83.80591435051247,967.5683642472461,2706.9236547789087,7.882760004332924,0.01922322273890344,8.829815812405165,9196.0,0.004748588087179875,1052.2200628807232,754.4461976812734,6,1,L4440_RNAi,JM259
673,135.14045441449866,1024.273447568213,2953.626580911048,7.955833863591087,0.011648145677810287,9.7872657197744,9954.0,0.004371154867501358,1126.7847752485234,771.4992076069731,6,1,L4440_RNAi,JM259
693,72.01967306170332,872.5696747355956,1954.8467525403748,7.707417746475483,0.057065920840205696,9.62769073521286,6272.0,0.0071202054080972774,963.589072406193,790.6154390356725,6,1,L4440_RNAi,JM259
697,112.50081148524896,922.2611929891731,3272.7765500341266,7.783548064056593,0.07723571702151052,11.54259054995133,11387.0,0.003800134526509664,1026.7289364191913,801.6302984007282,6,1,L4440_RNAi,JM259
718,81.27119338977377,821.1997118544168,1564.6859152874117,7.956491184669035,0.02965550529290834,5.95746609029746,4954.0,0.009188809655815377,923.3023184661408,823.8034063094914,6,1,L4440_RNAi,JM259
743,73.04146745960134,741.3762045847168,910.2157119390191,7.593179932457549,0.12204214661591428,5.159591167489765,2814.0,0.017393787497827974,849.6477325853202,855.6549789621318,6,1,L4440_RNAi,JM259
750,58.79215756834196,684.3610689545699,2779.849422723532,7.622034226628684,0.05407167060498674,10.691523965623121,9568.0,0.004555543401222332,792.9457147777501,871.1032701249497,6,1,L4440_RNAi,JM259
785,91.69687502755482,625.3301752461034,2108.7302293192192,7.787084453772325,0.08018289142949205,7.606407597433365,7261.0,0.006091231943609544,757.5417213197458,928.6699626677429,6,1,L4440_RNAi,JM259
791,70.73012459442316,566.5745059043004,2605.3807729362493,7.709807405776907,0.04907132839366699,9.680882396733374,8939.0,0.004891799114464037,696.0368714399461,939.1096343480125,6,1,L4440_RNAi,JM259
831,83.660759585591,466.08508955177047,2185.432605231799,6.404224573792591,0.08908006023659076,13.563873687730826,7388.0,0.005980253488468104,614.7018205714842,999.5243148517743,6,1,L4440_RNAi,JM259
832,104.35923794303426,505.8049972137096,1186.2272435689613,7.324565065361128,0.07084012911413484,5.319166152051304,3679.0,0.01278082924733208,659.4704721761356,998.1583337070086,6,1,L4440_RNAi,JM259
865,100.04220633448949,409.27793119136686,1567.824223317122,6.344155745954131,0.12964529356917862,8.829815812405165,5523.0,0.00816475129856516,573.158405428329,1041.590330788804,6,1,L4440_RNAi,JM259
369,77.2288190195643,1166.9940822400602,1957.7802746807251,7.29363111805166,0.1504474851611269,9.482737608895322,6673.0,0.00676767212208669,1149.179408543264,438.80055981501766,3,1,L4440_RNAi,JM259
398,115.54314418295394,1134.5084370792304,1812.7753975758585,7.691508149798826,0.1542235527742954,6.718924637458494,6205.0,0.007314095327389888,1165.0817780348036,486.4494768939593,3,1,L4440_RNAi,JM259
439,87.0429111516928,1057.8275829614518,1313.0970731191933,7.807540340360219,0.05405336366637339,4.574586987205783,5096.0,0.009044561104414792,1100.9362752213674,537.2192625925388,3,1,L4440_RNAi,JM259
492,85.77946604882072,993.9138362341716,1431.7980750476268,7.720400646881453,0.05368862701749062,5.1940623083899,4551.0,0.010234528909644871,1066.6990381735282,591.2042133990083,3,1,L4440_RNAi,JM259
525,116.48775076103243,956.4754963447126,1545.400318563237,7.525359263001888,0.023559735708447202,6.623620741891707,5048.0,0.009138138254394523,1073.5295858900436,639.1413770774876,3,1,L4440_RNAi,JM259
555,90.0575074168562,888.0949308362121,1131.2095884299802,7.726835653490888,0.09193533029529843,4.336327248288815,3304.0,0.014642415209582083,1015.459749778845,683.889043346392,3,1,L4440_RNAi,JM259
589,101.2688408772392,840.9732692106327,1342.11710931928,7.43131636965992,0.1194160726926326,5.718233734007229,4383.0,0.010667151254726084,1000.5986863127996,729.9899520681697,3,1,L4440_RNAi,JM259
622,84.9764075679941,786.9775345987609,1144.3615260181966,8.071763282070544,0.02426844095954682,3.5738960837545184,3494.0,0.013740721166339275,958.6582968977722,767.6991880074953,3,1,L4440_RNAi,JM259
663,65.07257477074268,724.4628192244495,1084.1294640199872,7.654002518959548,0.1022557968058831,5.289366203956687,3359.0,0.014369455175084601,909.2110236912663,810.8178541602567,3,1,L4440_RNAi,JM259
713,87.22434669020731,648.1008809989328,1514.4742044518146,7.514967340330561,0.1409043250080778,7.814919436476546,4831.0,0.00958653502559534,888.5337927128563,887.592190548109,3,1,L4440_RNAi,JM259
733,55.31910955688704,602.1465260259437,2158.6808865355124,7.75813154748326,0.10310900011881917,7.814919436476546,7270.0,0.0061788245859892375,837.4175846007814,910.3271892452706,3,1,L4440_RNAi,JM259
802,80.81964714449327,523.4745819720033,1166.9962012153087,7.671648152893124,0.09860041142534735,4.574586987205783,3680.0,0.012959465948373067,818.404859126174,990.8136382196815,3,1,L4440_RNAi,JM259
826,55.92283882715242,468.487124586274,2432.2030668121915,7.081017467125892,0.0741131660542861,12.151246684765361,8514.0,0.005230507767653165,768.5940322485844,1024.9069375600009,3,1,L4440_RNAi,JM259
871,77.7230008056606,408.4332201246074,1608.3008896373167,6.755929866994777,0.12610141502422045,8.52969865322745,6027.0,0.007545818974885823,756.0764718082427,1087.5569909039732,3,1,L4440_RNAi,JM259
890,61.88039588467086,372.5120752785771,2246.5987301958735,7.170184889605152,0.1003512130056127,10.340472668996407,8254.0,0.005403849775103355,723.8973613880287,1110.0474695626351,3,1,L4440_RNAi,JM259
916,81.95053887434369,341.44090535934754,1358.938246886818,7.055775011087247,0.17393159082604343,6.147101264057771,4574.0,0.010178016710525775,724.9364261168384,1147.0224419664773,3,1,L4440_RNAi,JM259
497,72.30242839520122,1187.741408823513,1477.26125083188,7.48029585900625,0.06428197251845852,6.3246907025763175,4190.0,0.011116921458286981,1169.5740867799216,608.9606169552927,4,1,L4440_RNAi,JM259
500,58.28144208923413,1112.1233040835352,1414.1765153625931,7.891624948686073,0.04413910012253651,4.905689583408554,4299.0,0.01080463739575605,1092.7932972105157,613.3647257819443,4,1,L4440_RNAi,JM259
504,97.58518269862134,1261.179422408855,1063.0750955913693,7.4846626289471665,0.07735608673579737,5.06786113988487,3719.0,0.012703482670834394,1246.921475153503,616.0133480797833,4,1,L4440_RNAi,JM259
520,121.38732589408664,1279.6534879193496,1237.2068043578136,7.348484836200052,0.13898680198026767,5.797633144028291,4459.0,0.010376758868097836,1270.5357189670992,634.7269956744003,4,1,L4440_RNAi,JM259
527,65.5980355837064,1010.2381762498853,1133.6197226585668,8.049023197619778,0.018908501595675423,3.8515744663125013,3792.0,0.012428569595046055,995.5874253424413,644.7515110332248,4,1,L4440_RNAi,JM259
530,118.47369412911416,1197.281327284746,1284.155469957707,7.940455297653146,0.025229502141680318,4.257003357503291,3548.0,0.013397670156193735,1189.8425522510577,651.5280356128054,4,1,L4440_RNAi,JM259
547,111.46920443518923,1092.5739161119184,1960.2486889074678,8.075736381111499,0.02651589525683618,6.689576704648029,6365.0,0.007050619265536762,1086.4827507755947,669.6789658738367,4,1,L4440_RNAi,JM259
549,74.83917227648976,887.3744507359528,1078.6030221239766,7.850797239174693,0.11437490652426952,4.540803581336843,2930.0,0.01669471973604347,878.4660577356789,683.0069538415275,4,1,L4440_RNAi,JM259
550,101.52203850247611,986.6286007441919,2994.7815905590055,7.794706051565636,0.05155302513784838,10.338436725365135,9896.0,0.004423728421457171,981.2194213925028,685.2670204556839,4,1,L4440_RNAi,JM259
571,116.39579088290077,900.9961206339452,704.1488982201633,7.87894578825263,0.1314887281437688,3.000173794811843,1853.0,0.029230919379914726,901.5989175495164,720.119933210502,4,1,L4440_RNAi,JM259
583,111.4249616371568,774.7246680482116,2134.2587690065548,7.546530055400054,0.030041133698504,9.73029338857895,7552.0,0.005877371549718441,777.7810493522283,745.3850157668782,4,1,L4440_RNAi,JM259
600,108.08094613880542,655.8273117625293,1074.5081903229498,7.46175144293104,0.05746387617706221,5.311118474599343,3313.0,0.014485495270714823,661.5125080179603,770.4726634720598,4,1,L4440_RNAi,JM259
621,134.9973418177185,727.3999993835737,1080.5490808016925,7.8600193350379834,0.0673673909447553,3.8515744663125013,3401.0,0.0140580603380812,737.4376407023863,779.5565060783431,4,1,L4440_RNAi,JM259
630,138.4383149720676,604.0380272675377,1745.290290798111,7.651958984829926,0.0956952223968584,6.932834039362502,6049.0,0.007446337103829188,618.4501022114848,812.2976444898718,4,1,L4440_RNAi,JM259
632,119.79868313514646,535.7220163334309,1719.8698993204484,7.145025517233835,0.1782890506113902,7.378805819672371,5595.0,0.008099440846931509,547.6603097522453,810.4759670917706,4,1,L4440_RNAi,JM259
663,147.99880228730296,493.34747394521514,2063.430341715524,7.460554158802152,0.034184790346213634,7.662606043505924,6729.0,0.006643912726839512,513.2272718341684,847.9621573828471,4,1,L4440_RNAi,JM259
667,140.54121616942564,460.91063690354883,1597.7952601829018,6.198705777123343,0.1300754272748763,9.487036053864477,6173.0,0.0072858742042280576,479.94775437706164,848.4497081958893,4,1,L4440_RNAi,JM259
623,277.125865672979,332.273592044192,1901.534959501037,5.350255892699229,0.04145356712153455,19.171727278340615,7190.0,0.006024467661778535,443.6786228685592,768.6652882962412,7,1,L4440_RNAi,JM259
631,291.787682367349,364.38220548228105,4193.218986564987,6.88964861345917,0.07678550186135977,22.528988276391047,15107.0,0.0027769076555299757,475.1651637099153,784.6192743668619,7,1,L4440_RNAi,JM259
632,272.5263186890421,1031.5162213487877,2152.799440513022,7.4519651630228205,0.15167305348700066,9.364991205088042,7422.0,0.005824846058772099,1142.5309640087003,792.4731809414371,7,1,L4440_RNAi,JM259
633,267.08377836314526,1086.3461087384767,1823.5228157831812,7.250340809952668,0.015913574659437595,8.834897363290606,7475.0,0.005781085172019545,1197.5366763565892,789.2623546511628,7,1,L4440_RNAi,JM259
634,290.5764015929723,417.3023223823934,1241.479777489596,7.081064504945534,0.1294836398798501,5.8310322597718,4754.0,0.009410913905370166,528.090805579277,785.5586393395957,7,1,L4440_RNAi,JM259
646,291.74824366834855,1101.7140693244128,1781.7337512548165,7.543950659339766,0.09820390597561936,8.216454547860264,7477.0,0.005779446688604653,1211.8900679327614,814.5307185005206,7,1,L4440_RNAi,JM259
649,292.59348469383633,959.2995771075883,2514.4117895925065,7.529569258033619,0.1797040456146223,9.895085046885479,8792.0,0.004871621942304004,1069.5587842586085,809.5903021784961,7,1,L4440_RNAi,JM259
653,321.91598473269005,532.7089982792836,1602.2086368327514,7.677325636051534,0.09573911795384907,6.449475075202143,5187.0,0.008556027711543481,642.1291976840364,821.5602426247588,7,1,L4440_RNAi,JM259
655,329.38110213000107,461.1932597467422,2728.1279568105065,7.4403834361541685,0.05621286629348908,10.690225809581634,8997.0,0.004755179637992541,570.3692477087989,826.1141876356099,7,1,L4440_RNAi,JM259
660,319.1176607793052,848.8431045416426,1965.676314358527,7.335451270464801,0.10175171172137543,8.481501468758982,6420.0,0.006797655427181598,958.1160501595577,831.6057800350577,7,1,L4440_RNAi,JM259
664,332.1426980186428,746.186180832289,1812.390845105435,7.705401257592555,0.07512819876403808,6.714521996100861,5309.0,0.008342504598735617,855.014770400702,840.450082870235,7,1,L4440_RNAi,JM259
665,316.9912243050537,1028.6001374838888,1888.547660377,6.6172845141581575,0.04270610657795857,11.131970677746164,6735.0,0.0064585600817923155,1137.8110965568862,836.7829341317365,7,1,L4440_RNAi,JM259
677,330.2289641094684,971.9993170170989,1649.3869887527233,7.626751354661361,0.06980016617954796,6.2727771279363305,5626.0,0.007834482662983916,1080.719267234453,847.7105897477101,7,1,L4440_RNAi,JM259
683,358.1008055825554,588.3701496509422,2129.5636604475676,7.764556258183198,0.034113018933395266,7.244615837898297,6476.0,0.006734793472681311,696.2745602389645,859.9761865250581,7,1,L4440_RNAi,JM259
687,356.958194270283,661.6553152005879,1254.9971704554307,7.655284390005969,0.03671499343000398,5.124240470708552,4188.0,0.010824688088688908,769.5456529391059,861.8114044350581,7,1,L4440_RNAi,JM259
689,346.523340301041,887.3866047084576,892.4129826659841,7.922222400413141,0.045874181998716825,3.4456099716833366,2692.0,0.017953374182791578,995.5145035145035,860.5544995544996,7,1,L4440_RNAi,JM259
696,358.242766084148,796.0234650432575,1592.7552966540304,7.895844047871736,0.1111138781705644,6.096079180670518,4890.0,0.009124562586754377,903.7507211005103,868.5530286221433,7,1,L4440_RNAi,JM259
572,70.71668801180283,462.7682320973005,1490.9623839494318,7.569444156465265,0.1048575936147504,5.888735443693723,4794.0,0.010275901673703007,477.5518058542151,692.4290604291921,2,1,L4440_RNAi,JM259
579,89.45259345997829,413.5210972511941,2535.9512036297924,7.3996232939876965,0.045816636389770744,10.141711041916967,8470.0,0.005579954899144643,425.5468806439961,700.9026781567676,2,1,L4440_RNAi,JM259
588,59.90160890346215,581.0214271205209,2000.4034302227576,7.7809947041287835,0.07329915472113827,8.309660014990031,7469.0,0.006373016335505359,595.5701762993491,705.5610178916037,2,1,L4440_RNAi,JM259
599,48.620603181968704,716.5464875475817,2402.3423394517636,7.417285471165193,0.18913084051437523,13.02064836994501,8763.0,0.005383850064718209,730.602652794422,721.702064495043,2,1,L4440_RNAi,JM259
601,96.61554700274314,508.50207013637,1175.5878857427235,7.136204791301778,0.2142198330742612,5.3652922931431695,3605.0,0.014119258637159814,517.1590694050203,726.9775699894251,2,1,L4440_RNAi,JM259
612,87.98328032086931,636.0554072967074,1123.309001081487,7.671387514217349,0.0247527324756622,5.692444262237266,3641.0,0.013961158269687022,643.8504776328052,744.1139911463188,2,1,L4440_RNAi,JM259
